"REF_DATE","GEO","DGUID","Area","Land cover and land use","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Lethbridge (census agglomeration), Alberta","2011S0504810","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597290","86.1.5","","..","","","0"
"2011","Lethbridge (census agglomeration), Alberta","2011S0504810","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597291","86.1.6","","..","","","0"
"2011","Lethbridge (census agglomeration), Alberta","2011S0504810","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597292","86.1.7","","..","","","0"
"2011","Lethbridge (census agglomeration), Alberta","2011S0504810","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597293","86.1.8","","..","","","0"
"2011","Lethbridge (census agglomeration), Alberta","2011S0504810","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v122597294","86.2.1","8766","","","","0"
"2011","Lethbridge (census agglomeration), Alberta","2011S0504810","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v122597295","86.2.2","94","","","","0"
"2011","Lethbridge (census agglomeration), Alberta","2011S0504810","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v122597296","86.2.3","210","","","","0"
"2011","Lethbridge (census agglomeration), Alberta","2011S0504810","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v122597297","86.2.4","6690","","","","0"
"2011","Lethbridge (census agglomeration), Alberta","2011S0504810","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597298","86.2.5","1773","","","","0"
"2011","Lethbridge (census agglomeration), Alberta","2011S0504810","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597299","86.2.6","3","","","","0"
"2011","Lethbridge (census agglomeration), Alberta","2011S0504810","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597300","86.2.7","271","","","","0"
"2011","Lethbridge (census agglomeration), Alberta","2011S0504810","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597301","86.2.8","1498","","","","0"
"2011","London (census metropolitan area), Ontario","2011S0503555","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v106960699","13.1.1","2666","","","","0"
"2011","London (census metropolitan area), Ontario","2011S0503555","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v106960700","13.1.2","285","","","","0"
"2011","London (census metropolitan area), Ontario","2011S0503555","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v106960701","13.1.3","130","","","","0"
"2011","London (census metropolitan area), Ontario","2011S0503555","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v106960702","13.1.4","","..","","","0"
"2011","London (census metropolitan area), Ontario","2011S0503555","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960703","13.1.5","","..","","","0"
"2011","London (census metropolitan area), Ontario","2011S0503555","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960704","13.1.6","","..","","","0"
"2011","London (census metropolitan area), Ontario","2011S0503555","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960705","13.1.7","","..","","","0"
"2011","London (census metropolitan area), Ontario","2011S0503555","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960706","13.1.8","","..","","","0"
"2011","London (census metropolitan area), Ontario","2011S0503555","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v106960707","13.2.1","8361","","","","0"
"2011","London (census metropolitan area), Ontario","2011S0503555","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v106960708","13.2.2","485","","","","0"
"2011","London (census metropolitan area), Ontario","2011S0503555","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v106960709","13.2.3","313","","","","0"
"2011","London (census metropolitan area), Ontario","2011S0503555","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v106960710","13.2.4","5963","","","","0"
"2011","London (census metropolitan area), Ontario","2011S0503555","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960711","13.2.5","1600","","","","0"
"2011","London (census metropolitan area), Ontario","2011S0503555","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960712","13.2.6","833","","","","0"
"2011","London (census metropolitan area), Ontario","2011S0503555","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960713","13.2.7","62","","","","0"
"2011","London (census metropolitan area), Ontario","2011S0503555","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960714","13.2.8","705","","","","0"
"2011","Medicine Hat (census agglomeration), Alberta","2011S0504805","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v122597334","90.1.1","13096","","","","0"
"2011","Medicine Hat (census agglomeration), Alberta","2011S0504805","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v122597335","90.1.2","62","","","","0"
"2011","Medicine Hat (census agglomeration), Alberta","2011S0504805","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v122597336","90.1.3","163","","","","0"
"2011","Medicine Hat (census agglomeration), Alberta","2011S0504805","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v122597337","90.1.4","","..","","","0"
"2011","Medicine Hat (census agglomeration), Alberta","2011S0504805","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597338","90.1.5","","..","","","0"
"2011","Medicine Hat (census agglomeration), Alberta","2011S0504805","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597339","90.1.6","","..","","","0"
"2011","Medicine Hat (census agglomeration), Alberta","2011S0504805","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597340","90.1.7","","..","","","0"
"2011","Medicine Hat (census agglomeration), Alberta","2011S0504805","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597341","90.1.8","","..","","","0"
"2011","Medicine Hat (census agglomeration), Alberta","2011S0504805","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v122597342","90.2.1","27089","","","","0"
"2011","Medicine Hat (census agglomeration), Alberta","2011S0504805","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v122597343","90.2.2","97","","","","0"
"2011","Medicine Hat (census agglomeration), Alberta","2011S0504805","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v122597344","90.2.3","321","","","","0"
"2011","Medicine Hat (census agglomeration), Alberta","2011S0504805","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v122597345","90.2.4","8749","","","","0"
"2011","Medicine Hat (census agglomeration), Alberta","2011S0504805","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597346","90.2.5","17923","","","","0"
"2011","Medicine Hat (census agglomeration), Alberta","2011S0504805","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597347","90.2.6","270","","","","0"
"2011","Medicine Hat (census agglomeration), Alberta","2011S0504805","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597348","90.2.7","904","","","","0"
"2011","Medicine Hat (census agglomeration), Alberta","2011S0504805","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597349","90.2.8","16748","","","","0"
"2011","Miramichi (census agglomeration), New Brunswick","2011S0504329","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v122597366","92.1.1","7564","","","","0"
"2011","Miramichi (census agglomeration), New Brunswick","2011S0504329","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v122597367","92.1.2","77","","","","0"
"2011","Miramichi (census agglomeration), New Brunswick","2011S0504329","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v122597368","92.1.3","55","","","","0"
"2011","Miramichi (census agglomeration), New Brunswick","2011S0504329","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v122597369","92.1.4","","..","","","0"
"2011","Miramichi (census agglomeration), New Brunswick","2011S0504329","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597370","92.1.5","","..","","","0"
"2011","Miramichi (census agglomeration), New Brunswick","2011S0504329","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597371","92.1.6","","..","","","0"
"2011","Miramichi (census agglomeration), New Brunswick","2011S0504329","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597372","92.1.7","","..","","","0"
"2011","Miramichi (census agglomeration), New Brunswick","2011S0504329","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597373","92.1.8","","..","","","0"
"2011","Miramichi (census agglomeration), New Brunswick","2011S0504329","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v122597374","92.2.1","13986","","","","0"
"2011","Miramichi (census agglomeration), New Brunswick","2011S0504329","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v122597375","92.2.2","138","","","","0"
"2011","Miramichi (census agglomeration), New Brunswick","2011S0504329","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v122597376","92.2.3","107","","","","0"
"2011","Miramichi (census agglomeration), New Brunswick","2011S0504329","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v122597377","92.2.4","25","","","","0"
"2011","Miramichi (census agglomeration), New Brunswick","2011S0504329","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597378","92.2.5","13716","","","","0"
"2011","Miramichi (census agglomeration), New Brunswick","2011S0504329","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597379","92.2.6","10814","","","","0"
"2011","Miramichi (census agglomeration), New Brunswick","2011S0504329","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597380","92.2.7","235","","","","0"
"2011","Miramichi (census agglomeration), New Brunswick","2011S0504329","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597381","92.2.8","2667","","","","0"
"2011","Moncton (census metropolitan area), New Brunswick","2011S0503305","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v106960715","14.1.1","2406","","","","0"
"2011","Moncton (census metropolitan area), New Brunswick","2011S0503305","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v106960716","14.1.2","123","","","","0"
"2011","Moncton (census metropolitan area), New Brunswick","2011S0503305","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v106960717","14.1.3","59","","","","0"
"2011","Moncton (census metropolitan area), New Brunswick","2011S0503305","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v106960718","14.1.4","","..","","","0"
"2011","Moncton (census metropolitan area), New Brunswick","2011S0503305","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960719","14.1.5","","..","","","0"
"2011","Moncton (census metropolitan area), New Brunswick","2011S0503305","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960720","14.1.6","","..","","","0"
"2011","Moncton (census metropolitan area), New Brunswick","2011S0503305","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960721","14.1.7","","..","","","0"
"2011","Moncton (census metropolitan area), New Brunswick","2011S0503305","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960722","14.1.8","","..","","","0"
"2011","Moncton (census metropolitan area), New Brunswick","2011S0503305","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v106960723","14.2.1","5941","","","","0"
"2011","Moncton (census metropolitan area), New Brunswick","2011S0503305","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v106960724","14.2.2","158","","","","0"
"2011","Moncton (census metropolitan area), New Brunswick","2011S0503305","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v106960725","14.2.3","103","","","","0"
"2011","Moncton (census metropolitan area), New Brunswick","2011S0503305","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v106960726","14.2.4","151","","","","0"
"2011","Moncton (census metropolitan area), New Brunswick","2011S0503305","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960727","14.2.5","5528","","","","0"
"2011","Moncton (census metropolitan area), New Brunswick","2011S0503305","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960728","14.2.6","4372","","","","0"
"2011","Moncton (census metropolitan area), New Brunswick","2011S0503305","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960729","14.2.7","97","","","","0"
"2011","Moncton (census metropolitan area), New Brunswick","2011S0503305","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960730","14.2.8","1060","","","","0"
"2011","Montréal (census metropolitan area), Quebec","2011S0503462","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v106960731","15.1.1","4258","","","","0"
"2011","Montréal (census metropolitan area), Quebec","2011S0503462","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v106960732","15.1.2","1128","","","","0"
"2011","Montréal (census metropolitan area), Quebec","2011S0503462","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v106960733","15.1.3","443","","","","0"
"2011","Montréal (census metropolitan area), Quebec","2011S0503462","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v106960734","15.1.4","","..","","","0"
"2011","Montréal (census metropolitan area), Quebec","2011S0503462","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960735","15.1.5","","..","","","0"
"2011","Montréal (census metropolitan area), Quebec","2011S0503462","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960736","15.1.6","","..","","","0"
"2011","Montréal (census metropolitan area), Quebec","2011S0503462","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960737","15.1.7","","..","","","0"
"2011","Montréal (census metropolitan area), Quebec","2011S0503462","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960738","15.1.8","","..","","","0"
"2011","Montréal (census metropolitan area), Quebec","2011S0503462","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v106960739","15.2.1","10186","","","","0"
"2011","Montréal (census metropolitan area), Quebec","2011S0503462","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v106960740","15.2.2","1491","","","","0"
"2011","Montréal (census metropolitan area), Quebec","2011S0503462","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v106960741","15.2.3","643","","","","0"
"2011","Montréal (census metropolitan area), Quebec","2011S0503462","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v106960742","15.2.4","4081","","","","0"
"2011","Montréal (census metropolitan area), Quebec","2011S0503462","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960743","15.2.5","3970","","","","0"
"2011","Montréal (census metropolitan area), Quebec","2011S0503462","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960744","15.2.6","2629","","","","0"
"2011","Montréal (census metropolitan area), Quebec","2011S0503462","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960745","15.2.7","216","","","","0"
"2011","Montréal (census metropolitan area), Quebec","2011S0503462","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960746","15.2.8","1125","","","","0"
"2011","Moose Jaw (census agglomeration), Saskatchewan","2011S0504715","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v122597430","93.1.1","843","","","","0"
"2011","Moose Jaw (census agglomeration), Saskatchewan","2011S0504715","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v122597431","93.1.2","36","","","","0"
"2011","Moose Jaw (census agglomeration), Saskatchewan","2011S0504715","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v122597432","93.1.3","28","","","","0"
"2011","Moose Jaw (census agglomeration), Saskatchewan","2011S0504715","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v122597433","93.1.4","","..","","","0"
"2011","Moose Jaw (census agglomeration), Saskatchewan","2011S0504715","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597434","93.1.5","","..","","","0"
"2011","Moose Jaw (census agglomeration), Saskatchewan","2011S0504715","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597435","93.1.6","","..","","","0"
"2011","Moose Jaw (census agglomeration), Saskatchewan","2011S0504715","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597436","93.1.7","","..","","","0"
"2011","Moose Jaw (census agglomeration), Saskatchewan","2011S0504715","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597437","93.1.8","","..","","","0"
"2011","Moose Jaw (census agglomeration), Saskatchewan","2011S0504715","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v122597438","93.2.1","8394","","","","0"
"2011","Moose Jaw (census agglomeration), Saskatchewan","2011S0504715","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v122597439","93.2.2","162","","","","0"
"2011","Moose Jaw (census agglomeration), Saskatchewan","2011S0504715","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v122597440","93.2.3","237","","","","0"
"2011","Moose Jaw (census agglomeration), Saskatchewan","2011S0504715","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v122597441","93.2.4","6581","","","","0"
"2011","Moose Jaw (census agglomeration), Saskatchewan","2011S0504715","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597442","93.2.5","1414","","","","0"
"2011","Moose Jaw (census agglomeration), Saskatchewan","2011S0504715","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597443","93.2.6","66","","","","0"
"2011","Moose Jaw (census agglomeration), Saskatchewan","2011S0504715","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597444","93.2.7","121","","","","0"
"2011","Moose Jaw (census agglomeration), Saskatchewan","2011S0504715","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597445","93.2.8","1228","","","","0"
"2011","Nanaimo (census agglomeration), British Columbia","2011S0504938","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v122597462","94.1.1","1279","","","","0"
"2011","Nanaimo (census agglomeration), British Columbia","2011S0504938","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v122597463","94.1.2","73","","","","0"
"2011","Nanaimo (census agglomeration), British Columbia","2011S0504938","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v122597464","94.1.3","26","","","","0"
"2011","Nanaimo (census agglomeration), British Columbia","2011S0504938","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v122597465","94.1.4","","..","","","0"
"2011","Nanaimo (census agglomeration), British Columbia","2011S0504938","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597466","94.1.5","","..","","","0"
"2011","Nanaimo (census agglomeration), British Columbia","2011S0504938","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597467","94.1.6","","..","","","0"
"2011","Nanaimo (census agglomeration), British Columbia","2011S0504938","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597468","94.1.7","","..","","","0"
"2011","Nanaimo (census agglomeration), British Columbia","2011S0504938","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597469","94.1.8","","..","","","0"
"2011","Nanaimo (census agglomeration), British Columbia","2011S0504938","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v122597470","94.2.1","3222","","","","0"
"2011","Nanaimo (census agglomeration), British Columbia","2011S0504938","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v122597471","94.2.2","150","","","","0"
"2011","Nanaimo (census agglomeration), British Columbia","2011S0504938","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v122597472","94.2.3","62","","","","0"
"2011","Nanaimo (census agglomeration), British Columbia","2011S0504938","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v122597473","94.2.4","41","","","","0"
"2011","Nanaimo (census agglomeration), British Columbia","2011S0504938","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597474","94.2.5","2970","","","","0"
"2011","Nanaimo (census agglomeration), British Columbia","2011S0504938","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597475","94.2.6","2600","","","","0"
"2011","Nanaimo (census agglomeration), British Columbia","2011S0504938","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597476","94.2.7","63","","","","0"
"2011","Nanaimo (census agglomeration), British Columbia","2011S0504938","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597477","94.2.8","307","","","","0"
"2011","New Glasgow (census agglomeration), Nova Scotia","2011S0504220","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v122597494","95.1.1","2066","","","","0"
"2011","New Glasgow (census agglomeration), Nova Scotia","2011S0504220","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v122597495","95.1.2","56","","","","0"
"2011","New Glasgow (census agglomeration), Nova Scotia","2011S0504220","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v122597496","95.1.3","46","","","","0"
"2011","New Glasgow (census agglomeration), Nova Scotia","2011S0504220","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v122597497","95.1.4","","..","","","0"
"2011","New Glasgow (census agglomeration), Nova Scotia","2011S0504220","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597498","95.1.5","","..","","","0"
"2011","New Glasgow (census agglomeration), Nova Scotia","2011S0504220","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597499","95.1.6","","..","","","0"
"2011","New Glasgow (census agglomeration), Nova Scotia","2011S0504220","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597500","95.1.7","","..","","","0"
"2011","New Glasgow (census agglomeration), Nova Scotia","2011S0504220","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597501","95.1.8","","..","","","0"
"2011","New Glasgow (census agglomeration), Nova Scotia","2011S0504220","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v122597502","95.2.1","3456","","","","0"
"2011","New Glasgow (census agglomeration), Nova Scotia","2011S0504220","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v122597503","95.2.2","72","","","","0"
"2011","New Glasgow (census agglomeration), Nova Scotia","2011S0504220","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v122597504","95.2.3","62","","","","0"
"2011","New Glasgow (census agglomeration), Nova Scotia","2011S0504220","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v122597505","95.2.4","75","","","","0"
"2011","New Glasgow (census agglomeration), Nova Scotia","2011S0504220","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597506","95.2.5","3247","","","","0"
"2011","New Glasgow (census agglomeration), Nova Scotia","2011S0504220","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597507","95.2.6","2604","","","","0"
"2011","New Glasgow (census agglomeration), Nova Scotia","2011S0504220","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597508","95.2.7","77","","","","0"
"2011","New Glasgow (census agglomeration), Nova Scotia","2011S0504220","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597509","95.2.8","566","","","","0"
"2011","Norfolk (census agglomeration), Ontario","2011S0504547","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v122597526","96.1.1","1593","","","","0"
"2011","Norfolk (census agglomeration), Ontario","2011S0504547","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v122597527","96.1.2","84","","","","0"
"2011","Norfolk (census agglomeration), Ontario","2011S0504547","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v122597528","96.1.3","57","","","","0"
"2011","Norfolk (census agglomeration), Ontario","2011S0504547","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v122597529","96.1.4","","..","","","0"
