"REF_DATE","GEO","DGUID","Gross domestic product (GDP) and related measures","Industry","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Newfoundland and Labrador","2016A000210","Labour income","Food and beverage services","Dollars","81","millions","6","v1001805742","2.2.16","62.6","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Labour income","Recreation and entertainment","Dollars","81","millions","6","v1001805743","2.2.17","14.5","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Labour income","Travel services","Dollars","81","millions","6","v1001805744","2.2.18","19.0","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Labour income","Other industries","Dollars","81","millions","6","v1001805745","2.2.19","71.5","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Total economy","Dollars","81","millions","6","v1001805746","2.3.1","3029.5","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Total tourism activities","Dollars","81","millions","6","v1001805747","2.3.2","9.9","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Total tourism industries","Dollars","81","millions","6","v1001805748","2.3.3","7.2","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Total transportation","Dollars","81","millions","6","v1001805749","2.3.4","1.2","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Air transportation","Dollars","81","millions","6","v1001805750","2.3.5","0.0","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Railway transportation","Dollars","81","millions","6","v1001805751","2.3.6","0.0","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Water transportation","Dollars","81","millions","6","v1001805752","2.3.7","0.0","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Bus transportation","Dollars","81","millions","6","v1001805753","2.3.8","0.2","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Taxis","Dollars","81","millions","6","v1001805754","2.3.9","0.9","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Vehicle rental","Dollars","81","millions","6","v1001805755","2.3.10","0.1","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Total accommodation","Dollars","81","millions","6","v1001805756","2.3.11","1.1","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Hotels","Dollars","81","millions","6","v1001805757","2.3.12","0.7","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Motels","Dollars","81","millions","6","v1001805758","2.3.13","0.1","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Camping","Dollars","81","millions","6","v1001805759","2.3.14","0.1","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Other accommodation","Dollars","81","millions","6","v1001805760","2.3.15","0.2","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Food and beverage services","Dollars","81","millions","6","v1001805761","2.3.16","1.5","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Recreation and entertainment","Dollars","81","millions","6","v1001805762","2.3.17","1.5","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Travel services","Dollars","81","millions","6","v1001805763","2.3.18","2.0","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Gross mixed income","Other industries","Dollars","81","millions","6","v1001805764","2.3.19","2.7","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Total economy","Dollars","81","millions","6","v1001805765","2.4.1","14739.0","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Total tourism activities","Dollars","81","millions","6","v1001805766","2.4.2","111.0","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Total tourism industries","Dollars","81","millions","6","v1001805767","2.4.3","75.2","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Total transportation","Dollars","81","millions","6","v1001805768","2.4.4","32.9","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Air transportation","Dollars","81","millions","6","v1001805769","2.4.5","15.0","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Railway transportation","Dollars","81","millions","6","v1001805770","2.4.6","3.6","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Water transportation","Dollars","81","millions","6","v1001805771","2.4.7","1.3","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Bus transportation","Dollars","81","millions","6","v1001805772","2.4.8","0.4","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Taxis","Dollars","81","millions","6","v1001805773","2.4.9","1.3","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Vehicle rental","Dollars","81","millions","6","v1001805774","2.4.10","11.3","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Total accommodation","Dollars","81","millions","6","v1001805775","2.4.11","29.0","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Hotels","Dollars","81","millions","6","v1001805776","2.4.12","20.2","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Motels","Dollars","81","millions","6","v1001805777","2.4.13","1.5","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Camping","Dollars","81","millions","6","v1001805778","2.4.14","1.8","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Other accommodation","Dollars","81","millions","6","v1001805779","2.4.15","5.5","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Food and beverage services","Dollars","81","millions","6","v1001805780","2.4.16","6.8","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Recreation and entertainment","Dollars","81","millions","6","v1001805781","2.4.17","5.4","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Travel services","Dollars","81","millions","6","v1001805782","2.4.18","1.1","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Other operating surplus","Other industries","Dollars","81","millions","6","v1001805783","2.4.19","35.8","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Total economy","Jobs","190","thousands","3","v1001805784","2.5.1","234.9","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Total tourism activities","Jobs","190","thousands","3","v1001805785","2.5.2","7.5","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Total tourism industries","Jobs","190","thousands","3","v1001805786","2.5.3","6.0","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Total transportation","Jobs","190","thousands","3","v1001805787","2.5.4","1.0","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Air transportation","Jobs","190","thousands","3","v1001805788","2.5.5","0.7","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Railway transportation","Jobs","190","thousands","3","v1001805789","2.5.6","0.0","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Water transportation","Jobs","190","thousands","3","v1001805790","2.5.7","0.0","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Bus transportation","Jobs","190","thousands","3","v1001805791","2.5.8","0.1","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Taxis","Jobs","190","thousands","3","v1001805792","2.5.9","0.1","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Vehicle rental","Jobs","190","thousands","3","v1001805793","2.5.10","0.1","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Total accommodation","Jobs","190","thousands","3","v1001805794","2.5.11","1.5","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Hotels","Jobs","190","thousands","3","v1001805795","2.5.12","1.1","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Motels","Jobs","190","thousands","3","v1001805796","2.5.13","0.1","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Camping","Jobs","190","thousands","3","v1001805797","2.5.14","0.1","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Other accommodation","Jobs","190","thousands","3","v1001805798","2.5.15","0.2","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Food and beverage services","Jobs","190","thousands","3","v1001805799","2.5.16","2.5","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Recreation and entertainment","Jobs","190","thousands","3","v1001805800","2.5.17","0.7","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Travel services","Jobs","190","thousands","3","v1001805801","2.5.18","0.4","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Number of jobs","Other industries","Jobs","190","thousands","3","v1001805802","2.5.19","1.5","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Labour compensation per job","Total economy","Dollars","81","units","0","v1001805803","2.6.1","74100","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Labour compensation per job","Total tourism activities","Dollars","81","units","0","v1001805804","2.6.2","40800","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Labour compensation per job","Total tourism industries","Dollars","81","units","0","v1001805805","2.6.3","38700","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Labour compensation per job","Total transportation","Dollars","81","units","0","v1001805806","2.6.4","70300","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Labour compensation per job","Air transportation","Dollars","81","units","0","v1001805807","2.6.5","82800","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Labour compensation per job","Railway transportation","Dollars","81","units","0","v1001805808","2.6.6","132100","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Labour compensation per job","Water transportation","Dollars","81","units","0","v1001805809","2.6.7","80200","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Labour compensation per job","Bus transportation","Dollars","81","units","0","v1001805810","2.6.8","33700","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Labour compensation per job","Taxis","Dollars","81","units","0","v1001805811","2.6.9","23800","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Labour compensation per job","Vehicle rental","Dollars","81","units","0","v1001805812","2.6.10","44000","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Labour compensation per job","Total accommodation","Dollars","81","units","0","v1001805813","2.6.11","39800","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Labour compensation per job","Hotels","Dollars","81","units","0","v1001805814","2.6.12","39900","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Labour compensation per job","Motels","Dollars","81","units","0","v1001805815","2.6.13","39900","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Labour compensation per job","Camping","Dollars","81","units","0","v1001805816","2.6.14","38100","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Labour compensation per job","Other accommodation","Dollars","81","units","0","v1001805817","2.6.15","39800","","","","0"
